-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/1981 through 04/23/2020 
Location: Latitude  47.3929   Longitude -124.3132 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 107.92 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
PS MERRA2 1/2x1/2 Surface Pressure (kPa) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
ALLSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 All Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
TS MERRA2 1/2x1/2 Earth Skin Temperature (C) 
ALLSKY_SFC_LW_DWN SRB/FLASHFlux 1/2x1/2 Downward Thermal Infrared (Longwave) Radiative Flux (kW-hr/m^2/day) 
T2MDEW MERRA2 1/2x1/2 Dew/Frost Point at 2 Meters (C) 
WS50M MERRA2 1/2x1/2 Wind Speed at 50 Meters (m/s) 
WS10M MERRA2 1/2x1/2 Wind Speed at 10 Meters (m/s) 
QV2M MERRA2 1/2x1/2 Specific Humidity at 2 Meters (kg kg-1) 
CLRSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 Clear Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOT,PS,QV2M,T2M_RANGE,TS,T2MDEW,T2M,WS50M,WS10M,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN
47.39291,-124.31319,1990,03,17,    5.60,  100.53,  0.007087,    3.47,    8.99,    8.89,    9.55,    5.76,    3.63,              7.92,              2.04,              4.96
47.39291,-124.31319,1990,03,18,    0.86,  100.87,  0.006276,    4.52,    8.81,    7.16,    9.01,    2.76,    1.92,              7.37,              3.39,              5.12
47.39291,-124.31319,1990,03,19,    6.93,  100.66,  0.006139,    3.36,    8.31,    6.81,    8.25,    4.78,    3.49,              7.73,              3.54,              4.94
47.39291,-124.31319,1990,03,20,    0.97,  101.23,  0.006337,    3.98,    8.89,    7.34,    8.63,    3.50,    2.55,              7.44,              2.86,              5.17
47.39291,-124.31319,1990,03,21,    0.60,  100.97,  0.005958,    7.49,    8.73,    6.36,    9.19,    3.12,    2.07,              7.41,              4.65,              5.30
47.39291,-124.31319,1990,03,22,    4.08,  100.57,  0.006552,    3.17,    8.58,    7.71,    8.59,    3.43,    2.33,              7.88,              1.70,              5.28
47.39291,-124.31319,1990,03,23,    0.48,  101.39,  0.006138,    3.89,    8.75,    6.89,    8.63,    1.83,    1.34,              8.05,              2.65,              5.44
47.39291,-124.31319,1990,03,24,    0.01,  101.12,  0.004895,    6.98,    8.02,    3.53,    7.91,    5.20,    3.60,              6.98,              5.45,              5.56
47.39291,-124.31319,1990,03,25,    0.02,  100.93,  0.004394,    5.96,    7.49,    1.87,    7.20,    3.57,    2.76,              7.31,              5.29,              5.59
47.39291,-124.31319,1990,03,26,    0.00,  101.27,  0.005453,    6.42,    8.31,    4.95,    8.71,    3.78,    3.01,              6.44,              5.55,              5.79
47.39291,-124.31319,1990,03,27,    0.00,  101.00,  0.005636,    7.48,    8.85,    5.45,    9.25,    3.53,    2.77,              6.78,              4.91,              5.63
47.39291,-124.31319,1990,03,28,    0.05,  100.84,  0.005880,    5.50,    9.03,    6.06,    9.61,    3.39,    2.60,              7.65,              4.06,              5.68
47.39291,-124.31319,1990,03,29,    0.12,  100.73,  0.006070,    3.80,    8.96,    6.65,    8.63,    4.33,    3.55,              7.79,              2.71,              5.84
47.39291,-124.31319,1990,03,30,    0.21,  100.62,  0.006469,    5.47,    9.11,    7.54,    9.00,    4.71,    3.63,              7.55,              3.13,              5.72
47.39291,-124.31319,1990,03,31,    0.07,  100.38,  0.006332,    4.37,    9.42,    7.24,    9.22,    3.15,    2.56,              7.83,              2.70,              5.87
47.39291,-124.31319,1990,04,01,    0.13,  100.42,  0.006266,    3.52,    9.02,    7.10,    8.59,    1.92,    1.51,              8.10,              2.59,              5.90
47.39291,-124.31319,1990,04,02,    0.03,  101.12,  0.006215,    5.30,    9.21,    7.03,    9.23,    3.30,    2.47,              7.56,              5.40,              6.05
47.39291,-124.31319,1990,04,03,    0.01,  101.13,  0.005764,    7.73,    9.33,    5.88,    9.28,    4.81,    3.73,              6.12,              6.24,              6.38
47.39291,-124.31319,1990,04,04,    0.02,  100.59,  0.005814,    6.50,    9.27,    5.77,    9.85,    4.04,    3.18,              6.05,              6.50,              6.49
47.39291,-124.31319,1990,04,05,    0.01,  100.50,  0.006243,    5.86,    9.54,    6.91,    9.91,    2.80,    2.34,              6.44,              5.58,              6.31
47.39291,-124.31319,1990,04,06,    0.05,  100.53,  0.005962,    4.84,    9.04,    6.38,    8.75,    2.09,    1.76,              7.32,              4.85,              6.01
47.39291,-124.31319,1990,04,07,    0.23,  100.21,  0.005565,    4.88,    8.42,    5.34,    7.92,    2.57,    2.16,              7.16,              2.09,              6.36
47.39291,-124.31319,1990,04,08,    0.18,  100.55,  0.005072,    3.96,    8.04,    4.06,    7.55,    3.21,    2.52,              7.91,              2.78,              6.48
47.39291,-124.31319,1990,04,09,    0.27,  101.23,  0.005288,    6.18,    8.36,    4.71,    8.48,    3.57,    2.54,              7.61,              3.55,              6.44
47.39291,-124.31319,1990,04,10,    1.53,  100.85,  0.006651,    7.92,   10.47,    7.94,   11.01,    5.38,    3.57,              7.60,              5.07,              6.48
47.39291,-124.31319,1990,04,11,    4.68,  100.96,  0.007236,    3.28,   10.19,    9.28,   10.35,    5.08,    3.48,              7.97,              3.16,              6.49
47.39291,-124.31319,1990,04,12,    6.80,  101.01,  0.006346,    4.31,    9.63,    7.34,    9.63,    2.33,    1.60,              7.41,              3.46,              6.49
47.39291,-124.31319,1990,04,13,   11.30,  100.57,  0.007154,    1.79,    9.46,    9.04,    9.70,    4.18,    2.75,              7.87,              2.08,              6.47
47.39291,-124.31319,1990,04,14,    0.59,  100.33,  0.007694,    6.80,   11.32,   10.07,   12.21,    2.96,    1.74,              7.95,              3.90,              6.62
47.39291,-124.31319,1990,04,15,    0.10,   99.78,  0.007933,    7.66,   12.19,   10.35,   13.55,    2.56,    1.59,              8.12,              6.30,              6.67
47.39291,-124.31319,1990,04,16,    1.90,   99.65,  0.008063,    5.49,   12.10,   10.67,   12.31,    2.98,    2.10,              8.04,              3.42,              6.68
47.39291,-124.31319,1990,04,17,    2.32,  100.09,  0.006934,    4.03,   10.17,    8.48,   10.15,    4.52,    3.33,              8.25,              4.27,              7.01
47.39291,-124.31319,1990,04,18,    3.01,  100.21,  0.006101,    4.85,    9.69,    6.63,    9.57,    3.86,    3.10,              7.53,              3.70,              6.87
47.39291,-124.31319,1990,04,19,   13.40,  100.19,  0.007381,    2.17,   10.05,    9.44,   10.04,    5.03,    3.72,              7.70,              2.78,              6.85
47.39291,-124.31319,1990,04,20,    1.08,  100.78,  0.006304,    5.19,   10.36,    7.19,   10.04,    3.88,    3.01,              7.79,              5.94,              7.11
47.39291,-124.31319,1990,04,21,    4.25,  100.42,  0.005937,    4.33,    9.74,    6.27,    9.43,    3.65,    2.99,              7.69,              4.03,              7.02
47.39291,-124.31319,1990,04,22,   23.85,   98.90,  0.007016,    2.29,    9.49,    8.47,    9.26,    6.86,    5.35,              7.73,              2.40,              7.02
47.39291,-124.31319,1990,04,23,    7.13,   99.37,  0.006345,    2.66,    9.50,    7.03,    9.14,    8.05,    6.27,              7.98,              3.47,              7.15
47.39291,-124.31319,1990,04,24,    5.92,  100.50,  0.005395,    3.53,    9.26,    4.91,    8.46,    5.04,    3.96,              7.80,              4.73,              7.32
47.39291,-124.31319,1990,04,25,   15.72,  100.34,  0.005885,    2.74,    9.31,    6.08,    8.89,    9.19,    7.06,              7.72,              4.51,              7.32
47.39291,-124.31319,1990,04,26,    4.53,  100.89,  0.005256,    2.72,    8.41,    4.62,    7.17,    4.38,    3.38,              7.42,              2.88,              7.34
47.39291,-124.31319,1990,04,27,   12.67,   99.83,  0.005558,    2.34,    8.28,    5.22,    7.10,    6.30,    4.96,              7.20,              2.36,              7.44
47.39291,-124.31319,1990,04,28,    3.24,  100.32,  0.006123,    4.62,    9.74,    6.68,    9.35,    7.76,    6.04,              7.83,              5.54,              7.42
47.39291,-124.31319,1990,04,29,    0.97,  101.08,  0.005763,    5.06,    9.81,    5.87,    9.89,    4.14,    3.13,              7.37,              6.74,              7.70
47.39291,-124.31319,1990,04,30,    0.09,  101.54,  0.005852,    6.18,   10.22,    6.02,   10.49,    3.60,    2.83,              6.45,              7.70,              7.78
47.39291,-124.31319,1990,05,01,    1.73,  101.03,  0.006834,    5.18,   10.93,    8.38,   10.61,    3.85,    2.94,              7.89,              3.61,              7.32
47.39291,-124.31319,1990,05,02,    1.07,  100.92,  0.007621,    4.25,   11.70,   10.03,   11.40,    3.26,    2.40,              8.33,              4.29,              7.43
47.39291,-124.31319,1990,05,03,    0.22,  101.36,  0.007379,    6.21,   12.03,    9.57,   12.12,    2.97,    2.27,              8.25,              4.90,              7.41
47.39291,-124.31319,1990,05,04,    0.04,  100.92,  0.008036,    7.37,   13.41,   10.76,   14.82,    2.99,    2.02,              8.06,              6.52,              7.69
47.39291,-124.31319,1990,05,05,    0.89,  100.50,  0.007064,    5.54,   11.25,    8.65,   11.46,    5.21,    3.99,              7.89,              5.80,              7.74
47.39291,-124.31319,1990,05,06,    3.49,  101.17,  0.005287,    2.47,    9.31,    4.75,    8.69,    8.34,    6.41,              7.87,              5.89,              7.82
47.39291,-124.31319,1990,05,07,    0.58,  100.95,  0.005380,    2.81,    8.84,    4.94,    8.53,    7.10,    5.42,              7.83,              3.86,              7.83
47.39291,-124.31319,1990,05,08,    0.01,  101.06,  0.005998,    5.97,    9.73,    6.50,    9.65,    2.93,    2.34,              7.33,              7.73,              8.03
47.39291,-124.31319,1990,05,09,    0.01,  100.58,  0.006506,    6.56,   10.34,    7.62,   10.38,    5.46,    4.23,              7.42,              6.55,              7.33
47.39291,-124.31319,1990,05,10,    0.36,  100.23,  0.006232,    3.80,    9.59,    6.98,    9.41,    3.76,    2.93,              8.10,              3.77,              7.87
47.39291,-124.31319,1990,05,11,    1.17,  100.35,  0.006317,    3.66,    9.30,    7.19,    9.15,    3.13,    2.38,              8.24,              2.85,              7.96
47.39291,-124.31319,1990,05,12,    3.20,  100.47,  0.006434,    2.29,    9.48,    7.48,    9.39,    4.30,    3.25,              7.91,              4.61,              7.98
47.39291,-124.31319,1990,05,13,    3.20,  100.46,  0.006125,    2.33,    9.27,    6.77,    8.98,    4.76,    3.65,              8.03,              5.09,              8.03
47.39291,-124.31319,1990,05,14,    0.43,  100.60,  0.006255,    3.32,    9.51,    7.08,    9.36,    4.55,    3.30,              8.24,              3.18,              8.18
47.39291,-124.31319,1990,05,15,    0.13,  100.94,  0.005916,    4.57,    9.93,    6.32,    9.49,    3.26,    2.53,              8.21,              3.56,              8.16
47.39291,-124.31319,1990,05,16,    0.12,  100.80,  0.006191,    4.88,   10.42,    6.96,   10.32,    3.56,    2.76,              8.11,              4.83,              8.17
47.39291,-124.31319,1990,05,17,    0.79,  100.59,  0.006355,    3.44,   10.10,    7.32,    9.77,    4.85,    3.83,              7.83,              4.45,              8.13
47.39291,-124.31319,1990,05,18,    0.98,  100.28,  0.006166,    3.99,   10.02,    6.83,    9.87,    3.60,    2.75,              8.09,              4.65,              8.26
47.39291,-124.31319,1990,05,19,    6.52,   99.21,  0.006470,    5.02,    9.76,    7.31,    9.89,    5.81,    4.28,              7.59,              4.04,              7.97
47.39291,-124.31319,1990,05,20,   11.38,   99.39,  0.006858,    1.60,    9.78,    8.26,    9.75,    6.84,    5.09,              7.58,              6.09,              8.39
47.39291,-124.31319,1990,05,21,   18.05,   99.77,  0.007681,    4.46,   10.86,    9.94,   11.31,    8.11,    5.61,              7.78,              2.64,              8.29
47.39291,-124.31319,1990,05,22,    0.80,  100.10,  0.006553,    4.71,   10.63,    7.68,   10.78,    5.06,    3.66,              7.54,              8.15,              8.68
47.39291,-124.31319,1990,05,23,    0.24,  100.02,  0.005954,    4.06,    9.95,    6.27,   10.16,    2.35,    1.78,              6.55,              7.94,              8.58
47.39291,-124.31319,1990,05,24,    1.73,  100.17,  0.006437,    4.68,   10.30,    7.42,   10.11,    4.57,    3.55,              7.01,              7.28,              8.64
47.39291,-124.31319,1990,05,25,    1.50,  100.13,  0.006901,    5.44,   11.20,    8.43,   11.40,    3.80,    2.82,              8.02,              6.00,              8.46
47.39291,-124.31319,1990,05,26,    9.29,   99.52,  0.007859,    3.41,   11.23,   10.27,   11.69,    6.67,    4.57,              7.85,              2.62,              8.21
47.39291,-124.31319,1990,05,27,    6.07,   99.17,  0.008347,    2.14,   11.09,   11.13,   12.15,    5.29,    3.43,              7.86,              3.97,              8.34
47.39291,-124.31319,1990,05,28,    1.86,   99.47,  0.007865,    5.15,   11.42,   10.28,   12.27,    3.18,    2.07,              8.12,              5.55,              8.44
47.39291,-124.31319,1990,05,29,    5.41,   99.59,  0.007873,    3.27,   11.35,   10.33,   11.72,    6.54,    4.31,              8.24,              2.88,              8.38
47.39291,-124.31319,1990,05,30,    9.13,   99.23,  0.007613,    3.82,   11.14,    9.76,   11.26,    5.47,    3.87,              8.25,              4.81,              8.18
47.39291,-124.31319,1990,05,31,    6.13,   99.68,  0.006885,    3.23,   10.67,    8.34,   10.65,    5.82,    4.23,              7.46,              3.21,              8.43
47.39291,-124.31319,1990,06,01,    5.98,  100.30,  0.007209,    3.16,   11.53,    9.11,   11.60,    6.13,    4.46,              8.05,              4.85,              8.58
47.39291,-124.31319,1990,06,02,   27.57,  100.25,  0.008376,    3.94,   12.11,   11.29,   12.32,    8.21,    5.91,              7.98,              2.13,              8.50
47.39291,-124.31319,1990,06,03,   16.60,  100.10,  0.007532,    3.34,   12.12,    9.70,   12.11,    7.16,    5.22,              7.86,              5.77,              8.76
47.39291,-124.31319,1990,06,04,    4.04,  100.59,  0.007279,    2.33,   11.28,    9.30,   11.34,    5.61,    4.11,              8.08,              6.51,              8.70
47.39291,-124.31319,1990,06,05,    6.63,  100.15,  0.007706,    4.91,   11.80,   10.02,   11.76,    4.00,    2.90,              7.82,              5.34,              8.60
47.39291,-124.31319,1990,06,06,    7.34,   99.68,  0.008241,    2.18,   12.27,   11.01,   12.32,    6.41,    4.63,              8.19,              4.53,              8.58
47.39291,-124.31319,1990,06,07,    5.68,  100.63,  0.007481,    2.98,   12.03,    9.71,   11.97,    5.82,    4.34,              8.25,              5.18,              8.63
47.39291,-124.31319,1990,06,08,    7.96,  100.43,  0.007795,    2.47,   12.03,   10.27,   11.81,    4.78,    3.63,              8.29,              4.13,              8.78
47.39291,-124.31319,1990,06,09,    8.35,  100.07,  0.006847,    5.29,   12.11,    8.31,   11.84,    3.82,    3.00,              7.85,              3.83,              8.75
47.39291,-124.31319,1990,06,10,    6.49,  100.26,  0.006711,    3.34,   11.05,    8.06,   10.58,    5.67,    4.23,              7.85,              4.42,              8.77
47.39291,-124.31319,1990,06,11,    2.96,  100.69,  0.006962,    2.99,   12.20,    8.61,   11.87,    6.19,    4.66,              8.13,              4.09,              8.79
47.39291,-124.31319,1990,06,12,    3.34,  100.40,  0.007194,    2.42,   12.36,    9.11,   11.30,    7.61,    5.96,              8.33,              5.14,              8.83
47.39291,-124.31319,1990,06,13,    0.07,  100.62,  0.007624,    6.44,   14.03,    9.95,   13.66,    3.18,    2.52,              8.15,              7.64,              8.91
47.39291,-124.31319,1990,06,14,    0.05,  100.45,  0.008896,    6.23,   14.89,   12.26,   14.88,    3.99,    3.14,              8.48,              4.95,              8.65
47.39291,-124.31319,1990,06,15,    0.16,  100.27,  0.008261,    4.22,   13.65,   11.13,   13.35,    5.51,    4.40,              8.28,              4.11,              8.78
47.39291,-124.31319,1990,06,16,    0.51,  100.41,  0.007476,    2.59,   12.77,    9.67,   12.27,    4.42,    3.50,              8.57,              4.78,              8.85
47.39291,-124.31319,1990,06,17,    0.06,  100.72,  0.008352,    6.09,   14.14,   11.35,   13.89,    4.72,    3.65,              8.15,              7.50,              8.71
47.39291,-124.31319,1990,06,18,    0.13,  101.14,  0.008767,    4.81,   14.18,   12.16,   13.88,    5.18,    3.91,              8.41,              4.49,              8.64
47.39291,-124.31319,1990,06,19,    0.49,  101.35,  0.009001,    3.63,   14.07,   12.60,   13.75,    3.56,    2.66,              8.62,              4.83,              8.65
47.39291,-124.31319,1990,06,20,    0.03,  100.94,  0.009322,    6.73,   15.31,   13.03,   15.20,    4.54,    3.43,              8.45,              6.23,              8.71
47.39291,-124.31319,1990,06,21,    0.00,  100.07,  0.010267,    9.81,   16.74,   14.33,   17.80,    4.97,    3.40,              8.14,              8.00,              8.81
